,link,title,authors,metrics,received,accepted,published_online,under_review,pub_year,pub_month
3326,https://doi.org/10.1287/mnsc.2016.2486,Between First- and Second-Order Stochastic Dominance,"Alfred Müller, Marco Scarsini, Ilia Tsetlin, Robert L. Winkler","Downloaded 150 times in the past 12 months
Cited 59 times",2015-08-05,2016-01-27,2016-07-14,175,2016,7
3327,https://doi.org/10.1287/mnsc.2016.2490,The When and Why of Abandonment: The Role of Organizational Differences In Medical Technology Life Cycles,"Brad N. Greenwood, Ritu Agarwal, Rajshree Agarwal, Anandasivam Gopal",Downloaded 91 times in the past 12 months,2014-10-01,2015-12-07,2016-08-11,432,2016,8
3328,https://doi.org/10.1287/mnsc.2016.2492,Business Practices in Small Firms in Developing Countries,"David McKenzie, Christopher Woodruff","Downloaded 165 times in the past 12 months
Cited 167 times",2015-08-21,2016-02-13,2016-07-26,176,2016,7
3329,https://doi.org/10.1287/mnsc.2016.2457,Employment Nondiscrimination Acts and Corporate Innovation,"Huasheng Gao, Wei Zhang","Downloaded 151 times in the past 12 months
Cited 127 times",2015-03-30,2015-12-31,2016-06-15,276,2016,6
3330,https://doi.org/10.1287/mnsc.2016.2478,Firm Rigidities and the Decline in Growth Opportunities,"Claudio Loderer, René Stulz, Urs Waelchli","Downloaded 151 times in the past 12 months
Cited 118 times",2014-10-17,2016-01-07,2016-07-19,447,2016,7
3331,https://doi.org/10.1287/mnsc.2016.2482,Investor Horizon and the Life Cycle of Innovative Firms: Evidence from Venture Capital,Jean-Noël Barrot,"Downloaded 209 times in the past 12 months
Cited 71 times",2015-01-05,2016-01-12,2016-07-19,372,2016,7
3332,https://doi.org/10.1287/mnsc.2016.2484,A Corporate Beauty Contest,"John R. Graham, Campbell R. Harvey, Manju Puri","Downloaded 159 times in the past 12 months
Cited 157 times",2015-05-15,2015-06-27,2016-07-19,43,2016,7
3333,https://doi.org/10.1287/mnsc.2016.2485,Do Stock Options Overcome Managerial Risk Aversion? Evidence from Exercises of Executive Stock Options,"Randall A. Heron, Erik Lie","Downloaded 61 times in the past 12 months
Cited 16 times",2014-06-24,2016-02-15,2016-07-14,601,2016,7
3334,https://doi.org/10.1287/mnsc.2016.2488,Tail Risk Dynamics in Stock Returns: Links to the Macroeconomy and Global Markets Connectedness,Daniele Massacci,"Downloaded 85 times in the past 12 months
Cited 72 times",2015-03-31,2016-01-03,2016-07-22,278,2016,7
3335,https://doi.org/10.1287/mnsc.2016.2489,GOTCHA! Network-Based Fraud Detection for Social Security Fraud,"Véronique Van Vlasselaer, Tina Eliassi-Rad, Leman Akoglu, Monique Snoeck, Bart Baesens","Downloaded 155 times in the past 12 months
Cited 119 times",2014-02-05,2016-02-11,2016-07-14,736,2016,7
3336,https://doi.org/10.1287/mnsc.2016.2495,Beautiful Lemons: Adverse Selection in Durable-Goods Markets with Sorting,"Jonathan R. Peterson, Henry S. Schneider","Downloaded 79 times in the past 12 months
Cited 7 times",2014-06-08,2015-11-11,2016-07-29,521,2016,7
3337,https://doi.org/10.1287/mnsc.2016.2491,A Nonparametric Joint Assortment and Price Choice Model,"Srikanth Jagabathula, Paat Rusmevichientong","Downloaded 123 times in the past 12 months
Cited 111 times",2013-08-14,2016-02-04,2016-07-22,904,2016,7
3338,https://doi.org/10.1287/mnsc.2016.2471,Disruption Risk and Optimal Sourcing in Multitier Supply Networks,"Erjie Ang, Dan A. Iancu, Robert Swinney","Downloaded 392 times in the past 12 months
Cited 182 times",2014-01-15,2016-01-17,2016-07-14,732,2016,7
3339,https://doi.org/10.1287/mnsc.2016.2433,Corporate Finance Policies and Social Networks,Cesare Fracassi,"Downloaded 266 times in the past 12 months
Cited 335 times",2015-03-10,2015-12-21,2016-05-17,286,2016,5
3340,https://doi.org/10.1287/mnsc.2016.2456,Plant Operations and Product Recalls in the Automotive Industry: An Empirical Investigation,"Rachna Shah, George P. Ball, Serguei Netessine","Downloaded 193 times in the past 12 months
Cited 105 times",2013-11-12,2016-01-17,2016-06-27,796,2016,6
3341,https://doi.org/10.1287/mnsc.2016.2458,Supplier Competition and Cost Improvement,"Cuihong Li, Zhixi Wan","Downloaded 169 times in the past 12 months
Cited 61 times",2015-03-22,2015-12-23,2016-06-23,276,2016,6
3342,https://doi.org/10.1287/mnsc.2016.2473,Omnichannel Retail Operations with Buy-Online-and-Pick-up-in-Store,"Fei Gao, Xuanming Su","Downloaded 475 times in the past 12 months
Cited 582 times",2015-05-05,2016-01-17,2016-06-20,257,2016,6
3343,https://doi.org/10.1287/mnsc.2016.2427,New Investors and Bubbles: An Analysis of the Baosteel Call Warrant Bubble,"Binglin Gong, Deng Pan, Donghui Shi","Downloaded 40 times in the past 12 months
Cited 16 times",2012-10-14,2014-11-28,2016-06-01,775,2016,6
3344,https://doi.org/10.1287/mnsc.2016.2432,Investment Decisions Under Ambiguity: Evidence from Mutual Fund Investor Behavior,"C. Wei Li, Ashish Tiwari, Lin Tong","Downloaded 51 times in the past 12 months
Cited 27 times",2015-01-24,2015-11-30,2016-05-27,310,2016,5
3345,https://doi.org/10.1287/mnsc.2016.2437,What’s Your Identification Strategy? Innovation in Corporate Finance Research,"Donald E. Bowen III, Laurent Frésard, Jérôme P. Taillard","Downloaded 104 times in the past 12 months
Cited 32 times",2015-05-03,2015-11-19,2016-06-03,200,2016,6
3346,https://doi.org/10.1287/mnsc.2016.2438,Asset Pricing with Downside Liquidity Risks,"Sean A. Anthonisz, Tālis J. Putniņš","Downloaded 59 times in the past 12 months
Cited 39 times",2015-01-29,2015-12-09,2016-05-31,314,2016,5
3347,https://doi.org/10.1287/mnsc.2016.2438,Asset Pricing with Downside Liquidity Risks,"Sean A. Anthonisz, Tālis J. Putniņš","Downloaded 59 times in the past 12 months
Cited 39 times",2015-01-29,2015-12-09,2016-05-31,314,2016,5
3348,https://doi.org/10.1287/mnsc.2016.2440,Catching Falling Knives: Speculating on Liquidity Shocks,Jean-Edouard Colliard,"Downloaded 20 times in the past 12 months
Cited 11 times",2014-07-31,2015-11-19,2016-07-19,476,2016,7
3349,https://doi.org/10.1287/mnsc.2016.2465,Principles-Based Standards and Earnings Attributes,"David Folsom, Paul Hribar, Richard D. Mergenthaler, Kyle Peterson","Downloaded 165 times in the past 12 months
Cited 65 times",2014-04-14,2015-10-06,2016-06-27,540,2016,6
3350,https://doi.org/10.1287/mnsc.2016.2468,A Formal Theory of Strategy,Eric Van den Steen,"Downloaded 175 times in the past 12 months
Cited 77 times",2013-12-17,2015-05-06,2016-07-18,505,2016,7
3351,https://doi.org/10.1287/mnsc.2016.2469,Overconfident Competing Newsvendors,"Meng Li, Nicholas C. Petruzzi, Jun Zhang","Downloaded 222 times in the past 12 months
Cited 150 times",2014-09-30,2015-10-08,2016-06-30,373,2016,6
3352,https://doi.org/10.1287/mnsc.2016.2474,The First Deal: The Division of Founder Equity in New Ventures,"Thomas Hellmann, Noam Wasserman","Downloaded 160 times in the past 12 months
Cited 61 times",2012-12-13,2016-01-19,2016-05-23,1132,2016,5
3353,https://doi.org/10.1287/mnsc.2016.2470,Network Analysis of Search Dynamics: The Case of Stock Habitats,"Alvin Chung Man Leung, Ashish Agarwal, Prabhudev Konana, Alok Kumar","Downloaded 79 times in the past 12 months
Cited 47 times",2014-01-10,2015-11-24,2016-07-18,683,2016,7
3354,https://doi.org/10.1287/mnsc.2016.2450,Do Targeted Discount Offers Serve as Advertising? Evidence from 70 Field Experiments,"Navdeep S. Sahni, Dan Zou, Pradeep K. Chintagunta","Downloaded 134 times in the past 12 months
Cited 102 times",2014-11-24,2015-12-28,2016-06-24,399,2016,6
3355,https://doi.org/10.1287/mnsc.2016.2451,Measuring Multichannel Advertising Response,"Daniel Zantedeschi, Eleanor McDonnell Feit, Eric T. Bradlow","Downloaded 117 times in the past 12 months
Cited 71 times",2015-07-07,2016-01-08,2016-07-08,185,2016,7
3356,https://doi.org/10.1287/mnsc.2016.2467,Behavior-Based Pricing in Vertically Differentiated Industries,"Ki-Eun Rhee, Raphael Thomadsen","Downloaded 178 times in the past 12 months
Cited 92 times",2014-05-07,2016-01-18,2016-07-08,621,2016,7
3357,https://doi.org/10.1287/mnsc.2016.2462,Optimal Continuous Pricing with Strategic Consumers,"Luis Briceño-Arias, José R. Correa, Andrés Perlroth","Downloaded 53 times in the past 12 months
Cited 10 times",2014-05-20,2015-12-16,2016-06-21,575,2016,6
3358,https://doi.org/10.1287/mnsc.2016.2460,Systemic Influences on Optimal Equity-Credit Investment,"Agostino Capponi, Christoph Frei","Downloaded 32 times in the past 12 months
Cited 11 times",2015-05-26,2016-01-05,2016-06-23,224,2016,6
3359,https://doi.org/10.1287/mnsc.2016.2441,The Impact of Delays on Service Times in the Intensive Care Unit,"Carri W. Chan, Vivek F. Farias, Gabriel J. Escobar","Downloaded 122 times in the past 12 months
Cited 93 times",2013-07-24,2015-12-05,2016-05-31,864,2016,5
3360,https://doi.org/10.1287/mnsc.2016.2455,Mixed-Integer Rounding Enhanced Benders Decomposition for Multiclass Service-System Staffing and Scheduling with Arrival Rate Uncertainty,"Merve Bodur, James R. Luedtke","Downloaded 151 times in the past 12 months
Cited 53 times",2014-11-11,2016-01-03,2016-06-08,418,2016,6
3361,https://doi.org/10.1287/mnsc.2016.2448,Dynamic Product Rotation in the Presence of Strategic Customers,"Fernando Bernstein, Victor Martínez-de-Albéniz","Downloaded 68 times in the past 12 months
Cited 48 times",2014-01-27,2015-12-23,2016-05-31,695,2016,5
3362,https://doi.org/10.1287/mnsc.2016.2454,Higher Prices for Larger Quantities? Nonmonotonic Price–Quantity Relations in B2B Markets,"Wei Zhang, Sriram Dasu, Reza Ahmadi","Downloaded 46 times in the past 12 months
Cited 9 times",2014-10-28,2015-12-13,2016-07-14,411,2016,7
3363,https://doi.org/10.1287/mnsc.2016.2434,When Friends Become Competitors: The Design of Resource Exchange Alliances,"So Yeon Chun, Anton J. Kleywegt, Alexander Shapiro","Downloaded 67 times in the past 12 months
Cited 26 times",2013-10-04,2015-12-10,2016-05-18,797,2016,5
3364,https://doi.org/10.1287/mnsc.2016.2461,Redesigning Benders Decomposition for Large-Scale Facility Location,"Matteo Fischetti, Ivana Ljubić, Markus Sinnl","Downloaded 287 times in the past 12 months
Cited 176 times",2015-06-23,2016-01-03,2016-06-20,194,2016,6
3365,https://doi.org/10.1287/mnsc.2016.2435,Costly Control: An Examination of the Trade-off Between Control Investments and Residual Risk in Interfirm Transactions,"Shannon W. Anderson, Henri C. Dekker, Alexandra Van den Abbeele","Downloaded 40 times in the past 12 months
Cited 32 times",2013-07-15,2015-12-18,2016-05-17,886,2016,5
3366,https://doi.org/10.1287/mnsc.2016.2439,Delegated Bidding and the Allocative Effect of Accounting Rules,Iván Marinovic,"Downloaded 21 times in the past 12 months
Cited 15 times",2014-04-15,2015-12-21,2016-06-15,615,2016,6
3367,https://doi.org/10.1287/mnsc.2016.2459,Consistency as a Signal of Skills,"Armin Falk, Florian Zimmermann","Downloaded 66 times in the past 12 months
Cited 51 times",2015-06-09,2015-09-04,2016-06-20,87,2016,6
3368,https://doi.org/10.1287/mnsc.2015.2396,The International Diversification of Banks and the Value of Their Cross-Border M&A Advice,"Anjana Rajamani, Marieke van der Poel, Abe de Jong, Steven Ongena","Downloaded 37 times in the past 12 months
Cited 15 times",2013-12-10,2015-10-01,2016-04-22,660,2016,4
3369,https://doi.org/10.1287/mnsc.2015.2396,The International Diversification of Banks and the Value of Their Cross-Border M&A Advice,"Anjana Rajamani, Marieke van der Poel, Abe de Jong, Steven Ongena","Downloaded 37 times in the past 12 months
Cited 15 times",2013-12-10,2015-10-01,2016-04-22,660,2016,4
3370,https://doi.org/10.1287/mnsc.2015.2401,"Return Smoothing, Liquidity Costs, and Investor Flows: Evidence from a Separate Account Platform","Charles Cao, Grant Farnsworth, Bing Liang, Andrew W. Lo","Downloaded 29 times in the past 12 months
Cited 13 times",2014-11-24,2015-08-09,2016-04-29,258,2016,4
3371,https://doi.org/10.1287/mnsc.2015.2414,Do Unions Affect Innovation?,"Daniel Bradley, Incheol Kim, Xuan Tian","Downloaded 378 times in the past 12 months
Cited 348 times",2014-09-25,2015-08-20,2016-05-02,329,2016,5
3372,https://doi.org/10.1287/mnsc.2015.2416,Understanding Bank-Run Contagion,"Martin Brown, Stefan T. Trautmann, Razvan Vlahu","Downloaded 110 times in the past 12 months
Cited 65 times",2015-04-01,2015-11-11,2016-04-28,224,2016,4
3373,https://doi.org/10.1287/mnsc.2016.2422,Internationalization and Bank Risk,"Allen N. Berger, Sadok El Ghoul, Omrane Guedhami, Raluca A. Roman","Downloaded 93 times in the past 12 months
Cited 207 times",2015-02-12,2015-10-13,2016-05-17,243,2016,5
3374,https://doi.org/10.1287/mnsc.2016.2452,FORE! An Analysis of CEO Shirking,"Lee Biggerstaff, David C. Cicero, Andy Puckett","Downloaded 125 times in the past 12 months
Cited 40 times",2014-11-05,2015-05-04,2016-06-20,180,2016,6
3375,https://doi.org/10.1287/mnsc.2017.2786,Superreplication of Financial Derivatives via Convex Programming,Nabil Kahalé,"Downloaded 19 times in the past 12 months
Cited 12 times",2015-07-16,2016-03-15,2017-03-20,243,2017,3
3376,https://doi.org/10.1287/mnsc.2016.2453,Extrapolative Beliefs in Perceptual and Economic Decisions: Evidence of a Common Mechanism,"Cary Frydman, Gideon Nave","Downloaded 75 times in the past 12 months
Cited 50 times",2014-09-13,2016-01-13,2016-06-30,487,2016,6
3377,https://doi.org/10.1287/mnsc.2016.2447,How Targeting Affects Customer Search: A Field Experiment,Nathan M. Fong,"Downloaded 121 times in the past 12 months
Cited 51 times",2012-08-08,2016-01-08,2016-05-31,1248,2016,5
3378,https://doi.org/10.1287/mnsc.2016.2463,"Behavior-Based Pricing, Production Efficiency, and Quality Differentiation",Bing Jing,"Downloaded 249 times in the past 12 months
Cited 111 times",2015-03-11,2015-12-14,2016-06-30,278,2016,6
3379,https://doi.org/10.1287/mnsc.2016.2436,Trading Time in a Congested Environment,"Luyi Yang, Laurens Debo, Varun Gupta","Downloaded 89 times in the past 12 months
Cited 55 times",2015-03-13,2015-11-28,2016-05-24,260,2016,5
3380,https://doi.org/10.1287/mnsc.2015.2417,Reference-Dependent Preferences: Evidence from Marathon Runners,"Eric J. Allen, Patricia M. Dechow, Devin G. Pope, George Wu","Downloaded 387 times in the past 12 months
Cited 255 times",2015-03-30,2015-10-27,2016-04-20,211,2016,4
3381,https://doi.org/10.1287/mnsc.2015.2411,Creating Reciprocal Value Through Operational Transparency,"Ryan W. Buell, Tami Kim, Chia-Jung Tsay","Downloaded 488 times in the past 12 months
Cited 213 times",2014-05-24,2015-11-07,2016-05-23,532,2016,5
3382,https://doi.org/10.1287/mnsc.2016.2426,When the Meaning of Work Has Disappeared: Experimental Evidence on Employees’ Performance and Emotions,"Adrian Chadi, Sabrina Jeworrek, Vanessa Mertins","Downloaded 117 times in the past 12 months
Cited 44 times",2014-06-10,2015-11-20,2016-05-05,528,2016,5
3383,https://doi.org/10.1287/mnsc.2016.2429,A Meeting of the Minds: Informal Agreements and Social Norms,"Erin L. Krupka, Stephen Leider, Ming Jiang","Downloaded 70 times in the past 12 months
Cited 72 times",2014-01-20,2015-11-02,2016-05-31,651,2016,5
3384,https://doi.org/10.1287/mnsc.2015.2415,Is Operating Flexibility Harmful Under Debt?,"Dan A. Iancu, Nikolaos Trichakis, Gerry Tsoukalas","Downloaded 66 times in the past 12 months
Cited 67 times",2015-01-12,2015-09-21,2016-04-25,252,2016,4
3385,https://doi.org/10.1287/mnsc.2016.2425,Does the Past Predict the Future? The Case of Delay Announcements in Service Systems,"Rouba Ibrahim, Mor Armony, Achal Bassamboo","Downloaded 30 times in the past 12 months
Cited 38 times",2014-05-07,2015-12-05,2016-06-13,577,2016,6
3386,https://doi.org/10.1287/mnsc.2016.2425,Does the Past Predict the Future? The Case of Delay Announcements in Service Systems,"Rouba Ibrahim, Mor Armony, Achal Bassamboo","Downloaded 30 times in the past 12 months
Cited 38 times",2014-05-07,2015-12-05,2016-06-13,577,2016,6
3387,https://doi.org/10.1287/mnsc.2016.2430,Online Grocery Retail: Revenue Models and Environmental Impact,"Elena Belavina, Karan Girotra, Ashish Kabra","Downloaded 347 times in the past 12 months
Cited 165 times",2014-11-02,2015-12-19,2016-05-31,412,2016,5
3388,https://doi.org/10.1287/mnsc.2015.2419,Social Labeling by Competing NGOs: A Model with Multiple Issues and Entry,"Anthony Heyes, Steve Martin","Downloaded 112 times in the past 12 months
Cited 72 times",2014-08-11,2015-04-27,2016-05-02,259,2016,5
3389,https://doi.org/10.1287/mnsc.2015.2379,What Does Risk-Neutral Skewness Tell Us About Future Stock Returns?,"Przemysław S. Stilger, Alexandros Kostakis, Ser-Huang Poon","Downloaded 60 times in the past 12 months
Cited 115 times",2014-04-16,2015-09-24,2016-04-21,526,2016,4
3390,https://doi.org/10.1287/mnsc.2015.2381,Debt Covenants and Cross-Sectional Equity Returns,"Jean Helwege, Jing-Zhi Huang, Yuan Wang","Downloaded 50 times in the past 12 months
Cited 20 times",2014-01-12,2015-09-04,2016-04-21,600,2016,4
3391,https://doi.org/10.1287/mnsc.2015.2385,Do Earnings Estimates Add Value to Sell-Side Analysts’ Investment Recommendations?,"Ambrus Kecskés, Roni Michaely, Kent L. Womack","Downloaded 48 times in the past 12 months
Cited 53 times",2013-11-13,2015-10-14,2016-04-20,700,2016,4
3392,https://doi.org/10.1287/mnsc.2015.2385,Do Earnings Estimates Add Value to Sell-Side Analysts’ Investment Recommendations?,"Ambrus Kecskés, Roni Michaely, Kent L. Womack","Downloaded 48 times in the past 12 months
Cited 53 times",2013-11-13,2015-10-14,2016-04-20,700,2016,4
3393,https://doi.org/10.1287/mnsc.2015.2392,Does Corporate Governance Matter More for High Financial Slack Firms?,"Kose John, Yuanzhi Li, Jiaren Pang","Downloaded 113 times in the past 12 months
Cited 64 times",2013-06-20,2015-10-28,2016-04-28,860,2016,4
3394,https://doi.org/10.1287/mnsc.2015.2412,Are Professional Investment Managers Skilled? Evidence from Syndicated Loan Portfolios,"Roberto Liebscher, Thomas Mählmann","Downloaded 29 times in the past 12 months
Cited 17 times",2014-06-13,2015-11-22,2016-05-02,527,2016,5
